Date,SourceURL,Actor1Name,Actor2Name,EventCode,GoldsteinScale,AvgTone
2025-09-01,https://www.artforum.com/features/carol-rama-paintings-elizabeth-mangini-1234733864/,STOCKHOLM,MILAN,42,1.9,-0.74699577784995
2025-09-01,https://www.artforum.com/features/carol-rama-paintings-elizabeth-mangini-1234733864/,MILAN,STOCKHOLM,43,2.8,-0.74699577784995
2025-09-03,https://www.ostsee-zeitung.de/lokales/rostock/rostock-vorbestrafter-vergewaltiger-vor-gericht-opfer-schildert-misshandlungen-JISG62UYUBBKZKYKSXEMM5NZBU.html,ROSTOCK,UNKNOWN,112,-2.0,-8.14940577249575
2025-09-03,http://www.bignewsnetwork.com/news/278548652/chhattisgarh-cm-vishnu-deo-sai-briefs-amit-shah-regarding-flood-situation-in-bastar-dantewada,MINIST OF LIVESTOCK,UNKNOWN,10,0.0,-5.23076923076923
2025-09-03,https://news.webindia123.com/news/Articles/India/20250903/4356826.html,MINIST OF LIVESTOCK,UNKNOWN,10,0.0,-5.29595015576324
2025-09-03,https://oilreview.kiev.ua/2025/09/03/yes-z-3-veresnya-znizhuye-stelyu-cin-na-naftu-z-rf-do-476-za-barel-parametri-termini-logichni-naslidki/,STOCKHOLM,UNKNOWN,51,3.4,1.36348864005673
2025-09-03,https://yle.fi/a/7-10083524,STOCKHOLM,UNKNOWN,20,3.0,0.34843205574913
2025-09-03,https://www.expressen.se/ekonomi/aktier-och-bors/preston-haskells-sista-strid-jagas-for-skatteskulder-pa-330-miljoner/,STOCKHOLM,UNKNOWN,120,-4.0,-4.58015267175573
2025-09-03,https://www.tvazteca.com/aztecadeportes/futbolistas-manchester-united-pagaron-vuelos-post-partido-champions-league,STOCKHOLM,UNKNOWN,42,1.9,0.83333333333334
2025-09-03,https://www.infobae.com/america/mundo/2025/09/02/ante-la-amenaza-rusa-reino-unido-negocia-la-construccion-de-fragatas-para-dinamarca-y-suecia/,STOCKHOLM,PARIS,57,8.0,1.12219451371571
2025-09-03,http://www.bignewsnetwork.com/news/278548652/chhattisgarh-cm-vishnu-deo-sai-briefs-amit-shah-regarding-flood-situation-in-bastar-dantewada,MINIST OF LIVESTOCK,AMIT,10,0.0,-5.23076923076923
2025-09-03,https://news.webindia123.com/news/Articles/India/20250903/4356826.html,MINIST OF LIVESTOCK,AMIT,10,0.0,-5.29595015576324
2025-09-03,https://www.thelocal.se/20250903/today-in-sweden-a-roundup-of-the-latest-news-on-wednesday-212,COMPANY,STOCKHOLM,42,1.9,-1.63934426229509
2025-09-03,https://www.thelocal.se/20250903/today-in-sweden-a-roundup-of-the-latest-news-on-wednesday-212,STOCKHOLM,COMPANY,43,2.8,-1.63934426229509
2025-09-03,https://www.sverigesradio.se/artikel/goteborg-stoppar-tio-hvb-hem-hade-domd-personal,CRIMINAL,STOCKHOLM,40,1.0,-5.94315245478036
2025-09-03,https://www.newsinfo.ru/news/carbon-dioxide-protoplanetary-disk/917661/,SCIENTIST,STOCKHOLM,70,7.0,0.2212389380531
2025-09-03,https://www.panarmenian.net/arm/news/325651/,STOCKHOLM,GOVERNMENT,10,0.0,-2.77777777777778
2025-09-03,https://eestikirik.ee/rahusonum-stockholmist,REPRESENTATIVES,STOCKHOLM,42,1.9,2.88461538461539
2025-09-03,https://eestikirik.ee/rahusonum-stockholmist,STOCKHOLM,REPRESENTATIVES,43,2.8,2.88461538461539
2025-09-03,https://www.panarmenian.net/eng/news/325651/,ARMENIA,STOCKHOLM,30,4.0,-6.31970260223048
2025-09-03,https://www.panarmenian.net/eng/news/325651/,JUSTICE MINISTER,STOCKHOLM,30,4.0,-6.31970260223048
2025-09-03,https://www.sverigesradio.se/artikel/goteborg-stoppar-tio-hvb-hem-hade-domd-personal,STOCKHOLM,CRIMINAL,40,1.0,-5.94315245478036
2025-09-03,https://www.sverigesradio.se/artikel/goteborg-stoppar-tio-hvb-hem-hade-domd-personal,STOCKHOLM,AUTHORITIES,46,7.0,-5.94315245478036
2025-09-03,https://www.sverigesradio.se/artikel/goteborg-stoppar-tio-hvb-hem-hade-domd-personal,AUTHORITIES,STOCKHOLM,46,7.0,-5.94315245478036
2025-09-03,https://www.skai.gr/news/world/vretania-proxorimenes-syzitiseis-gia-tin-polisi-polemikon-ploion-se-souidia-kai-dania,STOCKHOLM,UNITED KINGDOM,90,-2.0,-0.74906367041199
2025-09-03,https://www.infobae.com/america/mundo/2025/09/02/ante-la-amenaza-rusa-reino-unido-negocia-la-construccion-de-fragatas-para-dinamarca-y-suecia/,PARIS,STOCKHOLM,57,8.0,1.12219451371571
2025-09-02,https://www.energyglobal.com/wind/02092025/skyborn-secures-all-major-contractors-for-gennaker-offshore-wind-farm/,ROSTOCK,UNKNOWN,51,3.4,4.51977401129944
2025-09-02,https://www.lenouveleconomiste.fr/3-septembre-1967-dagen-h-128044/,STOCKHOLM,UNKNOWN,111,-2.0,-1.23456790123456
2025-09-02,https://www.lenouveleconomiste.fr/3-septembre-1967-dagen-h-128044/,STOCKHOLM,UNKNOWN,141,-6.5,-1.23456790123456
2025-09-02,https://oilreview.kiev.ua/2025/09/02/znizhka-na-naftu-urals-dlya-indi%D1%97-zrostaye-na-tli-tisku-z-boku-ssha/,STOCKHOLM,UNKNOWN,51,3.4,1.09289617486339
2025-09-02,http://www.prnewswire.com/news-releases/eqt-foundation-opens-applications-for-breakthrough-research-grant-in-rare-diseases-302543786.html,STOCKHOLM,UNKNOWN,20,3.0,3.00429184549356
2025-09-02,https://www.gd.se/artikel/izabella-tackade-for-sin-tid-i-gavle-forsamling/,STOCKHOLM,UNKNOWN,42,1.9,2.65486725663717
2025-09-02,https://www.zazoom.it/2025-09-02/la-futura-regina-inizia-il-suo-ultimo-anno-di-addestramento-militare-ed-e-pronta-a-decollare/17669887/,STOCKHOLM,UNKNOWN,42,1.9,3.31491712707182
2025-09-02,https://www.finanznachrichten.de/nachrichten-2025-09/66330836-eqt-foundation-opens-applications-for-breakthrough-research-grant-in-rare-diseases-008.htm,STOCKHOLM,UNKNOWN,20,3.0,1.78571428571428
2025-09-02,https://www.finanznachrichten.de/nachrichten-2025-09/66326350-karo-healthcare-strengthens-its-portfolio-of-skin-health-brands-in-northern-europe-008.htm,STOCKHOLM,UNKNOWN,111,-2.0,6.47639956092206
2025-09-02,https://wrp.org.uk/features/gazans-wont-move-one-million-refuse-to-be-displaced-to-the-south/,STOCKHOLM,JOURNALIST,190,-10.0,-8.3690987124464
2025-09-02,https://www.gd.se/artikel/izabella-tackade-for-sin-tid-i-gavle-forsamling/,UNKNOWN,STOCKHOLM,43,2.8,2.65486725663717
2025-09-02,https://www.gd.se/artikel/izabella-tackade-for-sin-tid-i-gavle-forsamling/,CHRISTIAN,STOCKHOLM,43,2.8,2.65486725663717
2025-09-02,https://www.gd.se/artikel/izabella-tackade-for-sin-tid-i-gavle-forsamling/,STOCKHOLM,CHRISTIAN,42,1.9,2.65486725663717
2025-09-02,https://www.gp.se/politik/flyktingkrisen-forandrade-svensk-politik-i-grunden.fadca75f-fc4c-4a2c-8411-5d09cba7e4cc,STOCKHOLM,PRIME MINISTER,51,3.4,-2.94627383015598
2025-09-02,https://www.rogerebert.com/short-films-in-focus/short-films-in-focus-joe-hunting-on-the-reality-of-hope,UNKNOWN,STOCKHOLM,42,1.9,2.18818380743982
2025-09-07,https://yle.fi/a/7-10083864,STOCKHOLM,UNKNOWN,40,1.0,-1.68067226890756
2025-09-07,https://yle.fi/a/7-10083864,STOCKHOLM,UNKNOWN,42,1.9,-1.68067226890756
2025-09-07,https://tass.ru/proisshestviya/24987203,STOCKHOLM,VIENNA,161,-4.0,-2.95698924731183
2025-09-07,https://www.philstar.com/headlines/2025/09/08/2471305/philippine-signs-donation-deal-stockholm-university,STOCKHOLM,PHILIPPINE,57,8.0,4.12844036697247
2025-09-07,https://yle.fi/a/7-10083864,UNKNOWN,STOCKHOLM,40,1.0,-1.68067226890756
2025-09-07,https://yle.fi/a/7-10083864,UNKNOWN,STOCKHOLM,43,2.8,-1.68067226890756
2025-09-07,https://tass.ru/proisshestviya/24987203,MOSCOW,STOCKHOLM,20,3.0,-2.95698924731183
2025-09-07,https://www.philstar.com/headlines/2025/09/08/2471305/philippine-signs-donation-deal-stockholm-university,PHILIPPINE,STOCKHOLM,70,7.0,4.12844036697247
2025-09-07,https://www.philstar.com/headlines/2025/09/08/2471305/philippine-signs-donation-deal-stockholm-university,PHILIPPINE,STOCKHOLM,57,8.0,4.12844036697247
2025-09-07,https://ria.ru/20250907/zakharova-2040284293.html,MOSCOW,STOCKHOLM,90,-2.0,-4.08163265306123
2025-09-07,https://www.elpais.cr/2025/09/07/cancilleria-rusa-critica-a-suecia-tras-ataque-contra-su-embajada/,RUSSIAN,STOCKHOLM,111,-2.0,-4.38247011952191
2025-09-07,https://actualidad.rt.com/actualidad/563961-dron-ataca-embajada-rusia-suecia,RUSSIA,STOCKHOLM,120,-4.0,-3.73134328358208
2025-09-05,https://www.etc.se/inrikes/region-stockholm-kraever-naetlaekarbolag-paa-miljonbelopp,STOCKHOLM,UNKNOWN,128,-5.0,0.0
2025-09-05,https://www.telva.com/novias/2025/09/05/68bac62302136ece718b4590.html,STOCKHOLM,UNKNOWN,192,-9.5,5.81395348837209
2025-09-05,https://www.dn.se/mat-dryck/wienerschnitzeln-i-centrum-pa-stockholmskrogar/,STOCKHOLM,UNKNOWN,172,-5.0,0.58479532163743
2025-09-05,https://nettips.dk/fem-europaeiske-fredagslinks/,STOCKHOLM,UNKNOWN,43,2.8,5.42635658914729
2025-09-05,https://www.dn.se/sverige/radhusbrand-utom-kontroll-kande-i-luften-att-det-var-allvarligt/,STOCKHOLM,UNKNOWN,10,0.0,-3.49264705882353
2025-09-05,https://oilreview.kiev.ua/2025/09/05/rosneft-naroshhuye-postachannya-nafti-do-kitayu-cherez-kazaxstan-na-25-mln-trik-paralelno-uzgodzheno-power-of-siberia-2/,STOCKHOLM,UNKNOWN,51,3.4,1.62775500504961
2025-09-05,https://www.quotidianodipuglia.it/regione/centrodestra_conclave_accordo_piu_vicino_d_attis_io_pronto-9048945.html,STOCKHOLM,UNKNOWN,110,-2.0,0.68545316070069
2025-09-05,https://www.bostonglobe.com/2025/09/05/lifestyle/stepping-out-in-stockholm/,STOCKHOLM,UNKNOWN,43,2.8,2.20146764509673
2025-09-05,https://www.panarmenian.net/rus/news/325737/,STOCKHOLM,ARMENIA,25,-0.3,5.14705882352941
2025-09-05,https://dunyanews.tv/en/World/904824-finland-joins-declaration-on-twostate-solution-between-israel-palest,STOCKHOLM,FRENCH,90,-2.0,-3.87755102040817
2025-09-05,https://www.nationalaccordnewspaper.com/zulums-passion-for-livestock-sector-leads-to-strategic-partnerships/,AFRICA,MINIST OF LIVESTOCK,90,-2.0,3.11526479750779
2025-09-05,https://www.nationalaccordnewspaper.com/zulums-passion-for-livestock-sector-leads-to-strategic-partnerships/,PRETORIA,MINIST OF LIVESTOCK,90,-2.0,3.11526479750779
2025-09-05,https://nettips.dk/fem-europaeiske-fredagslinks/,UNKNOWN,STOCKHOLM,42,1.9,5.42635658914729
2025-09-05,https://www.euractiv.com/section/defence/news/firepower-edip-talks-hit-supply-chain-quagmire/,STOCKHOLM,EUROPEAN,20,3.0,0.78186082877248
2025-09-05,https://www.euractiv.com/section/defence/news/firepower-edip-talks-hit-supply-chain-quagmire/,STOCKHOLM,EUROPEAN,74,8.5,0.78186082877248
2025-09-05,https://www.expressen.se/nyheter/politik/kyrkokandidat-ar-haktad-for-grovt-narkotikabrott/,STOCKHOLM,CRIMINAL,173,-5.0,-7.77777777777777
2025-09-05,https://www.bostonglobe.com/2025/09/05/lifestyle/stepping-out-in-stockholm/,UNKNOWN,STOCKHOLM,42,1.9,2.20146764509673
2025-09-05,https://www.aa.com.tr/en/asia-pacific/explainer-peace-by-deterrence-what-do-china-s-top-5-new-weapons-tell-us/3679261,MILITARY,STOCKHOLM,10,0.0,-1.1243851018974
2025-09-05,https://www.marketscreener.com/news/swedish-ex-national-security-adviser-cleared-in-negligence-case-ce7d59d9d881f622,STOCKHOLM,SWEDEN,112,-2.0,-6.32411067193676
2025-09-04,https://oilreview.kiev.ua/2025/09/04/udari-dronami-po-npz-rf-pidnyali-naftu-do-45-tizhnevogo-maksimumu/,STOCKHOLM,UNKNOWN,51,3.4,0.279329608938545
2025-09-03,https://www.globenewswire.com/news-release/2025/09/04/3144785/0/sv/Konsumenter-i-Stockholm-uppmanar-EU-s-ledare-att-skydda-portionsp%C3%A5sar-och-f%C3%B6respr%C3%A5ka-skademinimering.html,UNKNOWN,STOCKHOLM,42,1.9,3.65296803652968
2025-09-04,https://www.startribune.com/germany-leads-a-military-exercise-in-the-baltic-as-tensions-with-russia-simmer/601466913,ROSTOCK,MILITARY,150,-7.2,-0.37593984962406
2025-09-04,https://www.winnipegfreepress.com/world/2025/09/04/germany-leads-a-military-exercise-in-the-baltic-as-tensions-with-russia-simmer,ROSTOCK,MILITARY,150,-7.2,-2.01149425287357
2025-09-04,https://dailytrust.com/how-ai-can-boost-livestock-farmers-income/,NIGERIAN,MINIST OF LIVESTOCK,51,3.4,2.8137310073157
2025-09-04,https://www.newsweek.com/millennial-woman-travels-africa-month-unprepared-happens-next-2124348,UNKNOWN,STOCKHOLM,42,1.9,3.9426523297491
2025-09-04,https://squaremile.com/culture/music/willie-williams-treatment-studio/,MALE,STOCKHOLM,46,7.0,1.22399020807834
2025-09-04,https://www.newswise.com/articles/adaptation-research-chula-s-social-research-institute-to-host-ara-secretariat-driving-global-climate-adaptation-research,SECRETARIAT,STOCKHOLM,36,4.0,5.68720379146919
2025-09-04,https://www.newswise.com/articles/adaptation-research-chula-s-social-research-institute-to-host-ara-secretariat-driving-global-climate-adaptation-research,STOCKHOLM,SECRETARIAT,36,4.0,5.68720379146919
2025-09-04,https://squaremile.com/culture/music/willie-williams-treatment-studio/,STOCKHOLM,UNITED KINGDOM,10,0.0,1.22399020807834
2025-09-04,https://squaremile.com/culture/music/willie-williams-treatment-studio/,STOCKHOLM,MALE,46,7.0,1.22399020807834
2025-09-18,https://observador.pt/2025/09/18/forca-aerea-portuguesa-elevou-nivel-de-prontidao-e-de-treino-devido-a-situacao-internacional/,STOCKHOLM,UNKNOWN,90,-2.0,-0.70588235294118
2025-09-18,https://www.prnewswire.com/news-releases/cumbre-del-premio-angel-donde-se-decidira-el-futuro-de-los-paises-nordicos-302560250.html,STOCKHOLM,UNKNOWN,51,3.4,2.046783625731
2025-09-18,https://wwd.com/accessories-news/eyewear/chimi-narcyss-collab-eyewear-spf-1238088434/,STOCKHOLM,UNKNOWN,111,-2.0,2.68756998880179
2025-09-18,https://www.khaskhabar.com/news/world-news/news-china-and-the-us-begin-talks-on-economic-and-trade-issues-in-spain-news-hindi-1-753006-KKN.html,LONDON,STOCKHOLM,46,7.0,-0.56497175141243
2025-09-18,https://www.khaskhabar.com/news/world-news/news-china-and-the-us-begin-talks-on-economic-and-trade-issues-in-spain-news-hindi-1-753006-KKN.html,STOCKHOLM,LONDON,46,7.0,-0.56497175141243
2025-09-18,"https://www.ndr.de/nachrichten/mecklenburg-vorpommern/kind-bei-pyro-unfall-im-ostseestadion-schwer-verletzt,hansa-282.html",ROSTOCK,UNKNOWN,193,-10.0,-5.0632911392405
2025-09-08,https://www.shorouknews.com/news/view.aspx?cdate=08092025&id=2586a6a8-ce4f-418b-bb78-025d685cda34,STOCKHOLM,UNKNOWN,141,-6.5,-5.84415584415584
2025-09-08,https://www.lavanguardia.com/natural/cambio-climatico/20250908/11036351/jean-baptiste-fressoz-sectores-descarbonizar-deben-decrecer.html,STOCKHOLM,UNKNOWN,36,4.0,-0.74611398963731
2025-09-08,https://www.ciudad.com.ar/cine-y-series/2025/09/08/dominic-monaghan-y-michael-nyqvist-estrenan-el-policial-codigo-100/,STOCKHOLM,UNKNOWN,190,-10.0,-6.0
2025-09-08,http://www.merkur.de/politik/trump-droht-maduro-venezolanische-flugzeuge-abzuschiessen-zr-93922716.html,STOCKHOLM,UNKNOWN,71,7.4,-5.61224489795919
2025-09-07,https://www.bernama.com/en/news.php?id=2464886,KUALA LUMPUR,STOCKHOLM,51,3.4,4.02684563758389
2025-09-08,https://www.euronews.com/next/2025/09/08/can-lovable-the-swedish-vibe-coding-start-up-become-europes-first-trillion-dollar-firm,EUROPEAN,STOCKHOLM,42,1.9,3.67647058823529
2025-09-08,https://www.euronews.com/next/2025/09/08/can-lovable-the-swedish-vibe-coding-start-up-become-europes-first-trillion-dollar-firm,STOCKHOLM,EUROPEAN,43,2.8,3.67647058823529
2025-09-06,https://www.zazoom.it/2025-09-06/gyokeres-in-tribunale-per-il-suo-trasferimento-procuratore-coinvolto-per-legami-con-la-criminalita/17699284/,STOCKHOLM,UNKNOWN,42,1.9,-5.5
2025-09-06,https://www.bt.se/trettiotal-hemlosa-efter-storbranden-forfarligt/,STOCKHOLM,UNKNOWN,190,-10.0,-6.57921600653327
2025-09-06,https://www.zazoom.it/2025-09-06/gyokeres-in-tribunale-per-il-suo-trasferimento-procuratore-coinvolto-per-legami-con-la-criminalita/17699284/,UNKNOWN,STOCKHOLM,43,2.8,-5.5
2025-09-06,https://nyheter24.se/nyheter/inrikes/1417957-en-haktad-efter-dubbelmord-i-kallhall,MALE,STOCKHOLM,193,-10.0,-9.2307692307692
2025-09-07,https://www.semana.com/nacion/articulo/expulsan-de-colombia-a-un-aleman-con-extenso-prontuario-criminal-tenia-circular-roja-de-interpol/202543/,CITIZEN,STOCKHOLM,13,0.4,-6.04395604395605
2025-09-06,https://www.zazoom.it/2025-09-06/gyokeres-in-tribunale-per-il-suo-trasferimento-procuratore-coinvolto-per-legami-con-la-criminalita/17699284/,PROSECUTOR,STOCKHOLM,43,2.8,-5.5
2025-09-06,https://www.zazoom.it/2025-09-06/gyokeres-in-tribunale-per-il-suo-trasferimento-procuratore-coinvolto-per-legami-con-la-criminalita/17699284/,STOCKHOLM,PROSECUTOR,42,1.9,-5.5
2025-09-06,https://www.egyptindependent.com/sharm-el-sheikh-ranks-as-3rd-best-tourist-destination-in-the-world-the-times/,BRITISH,STOCKHOLM,20,3.0,9.30232558139535
2025-09-09,https://www.ostsee-zeitung.de/mecklenburg-vorpommern/oz-kommentar-betrug-mit-ki-an-uni-rostock-gehirn-statt-maschine-XPMUSY5ECZBKFDBK3XYQHP62JI.html,ROSTOCK,ROSTOCK,30,4.0,-1.27659574468085
2025-09-08,https://oilreview.kiev.ua/2025/09/08/ssha-posilyuyut-vijskovu-prisutnist-u-karibskomu-basejni-naslidki-dlya-venesueli-ta-rinkiv-importeriv/,STOCKHOLM,UNKNOWN,51,3.4,1.47977677983744
2025-09-08,https://www.fokus.se/kultur/bokrecension/luuk-gor-vad-som-faller-honom-in/,STOCKHOLM,UNKNOWN,40,1.0,0.17331022530329
2025-09-09,https://www.thehindu.com/sci-tech/science/are-new-neurons-born-in-the-adult-human-brain-study-revives-debate/article70025356.ece,STOCKHOLM,UNKNOWN,90,-2.0,-1.13636363636363
2025-09-08,https://www.vedomosti.ru/politics/news/2025/09/08/1137673-sud-ostavil-karapetyana,STOCKHOLM,UNKNOWN,172,-5.0,-5.20833333333333
2025-09-09,https://www.edenmagnet.com.au/story/9052781/michelin-approved-bep-cuon-wows-with-affordable-vietnamese-cuisine/,STOCKHOLM,SINGAPORE,42,1.9,2.94985250737463
2025-09-09,https://www.portstephensexaminer.com.au/story/9052781/michelin-approved-bep-cuon-wows-with-affordable-vietnamese-cuisine/,STOCKHOLM,SYDNEY,42,1.9,4.34782608695652
2025-09-09,https://www.portstephensexaminer.com.au/story/9052781/michelin-approved-bep-cuon-wows-with-affordable-vietnamese-cuisine/,STOCKHOLM,SINGAPORE,42,1.9,4.34782608695652
2025-09-08,https://sapo.pt/artigo/costa-e-pm-sueco-concordam-aumentar-pressao-sobre-russia-com-mais-sancoes-68bf364b185ba36e5dff2f34,UNKNOWN,STOCKHOLM,40,1.0,-2.85714285714285
2025-09-08,https://www.india.com/news/world/why-did-ukrainian-president-zelensky-support-us-tariffs-on-india-is-now-clear-it-has-pakistan-connection-donald-trump-russia-narendra-modi-china-sco-summit-vladimir-putin-xi-jinping-8062357/,STOCKHOLM,PAKISTAN,60,6.0,0.87108013937282
2025-09-08,https://www.reggio2000.it/2025/09/08/listituto-italiano-di-cultura-di-stoccolma-ospita-levento-conclusivo-di-cameraitalia/,STOCKHOLM,ITALIAN,42,1.9,5.24017467248908
2025-09-08,https://www.reggio2000.it/2025/09/08/listituto-italiano-di-cultura-di-stoccolma-ospita-levento-conclusivo-di-cameraitalia/,ITALIAN,STOCKHOLM,43,2.8,5.24017467248908
2025-09-08,https://www.fokus.se/kultur/bokrecension/luuk-gor-vad-som-faller-honom-in/,UNKNOWN,STOCKHOLM,40,1.0,0.17331022530329
2025-09-09,https://www.portstephensexaminer.com.au/story/9052781/michelin-approved-bep-cuon-wows-with-affordable-vietnamese-cuisine/,SYDNEY,STOCKHOLM,43,2.8,4.34782608695652
2025-09-09,https://www.portstephensexaminer.com.au/story/9052781/michelin-approved-bep-cuon-wows-with-affordable-vietnamese-cuisine/,SINGAPORE,STOCKHOLM,43,2.8,4.34782608695652
2025-09-08,https://www.vedomosti.ru/politics/news/2025/09/08/1137673-sud-ostavil-karapetyana,STOCKHOLM,SWEDEN,172,-5.0,-5.20833333333333
2025-09-08,https://www.dostor.org/5207938,TOURIST,STOCKHOLM,20,3.0,3.15457413249211
2025-09-08,https://www.qatar-tribune.com/article/193283/latest-news/environment-minister-meets-executive-secretary-of-basel-rotterdam-and-stockholm-conventions,ABDULLAH,STOCKHOLM,40,1.0,1.47058823529412
2025-09-08,https://www.qatar-tribune.com/article/193283/latest-news/environment-minister-meets-executive-secretary-of-basel-rotterdam-and-stockholm-conventions,STOCKHOLM,ABDULLAH,40,1.0,1.47058823529412
2025-09-08,https://www.wagmtv.com/2025/09/08/caribou-voters-face-third-budget-vote/,SCHOOL,STOCKHOLM,43,2.8,0.99502487562189
2025-09-08,https://www.wagmtv.com/2025/09/08/caribou-voters-face-third-budget-vote/,STOCKHOLM,SCHOOL,42,1.9,0.99502487562189
2025-09-09,https://chef.se/artiklar/cheftest-petra-lundh-rikspolischef/,STOCKHOLM,UNKNOWN,110,-2.0,0.0334672021419
2025-09-09,https://www.dezeen.com/2025/09/09/gustaf-westman-debut-tableware-collection-ikea/,STOCKHOLM,UNKNOWN,111,-2.0,2.80373831775701
2025-09-09,https://www.wagmtv.com/2025/09/09/rsu39-school-budget-referendum-goes-3rd-vote/,STOCKHOLM,UNKNOWN,14,0.0,-0.48309178743962
2025-09-09,https://www.klikk.no/foreldre/henriette-har-to-sett-med-tvillinger-trodde-det-var-en-spok-7555313,STOCKHOLM,UNKNOWN,43,2.8,-1.78901912399753
2025-09-09,https://www.marketscreener.com/news/lannebo-fonder-joins-axfood-s-nomination-committee-odin-fonder-steps-down-ce7d59dfdd80f222,STOCKHOLM,UNKNOWN,36,4.0,6.66666666666667
2025-09-09,https://www.epochtimes.de/politik/ausland/auch-junge-maedchen-lassen-sich-in-schweden-zunehmend-fuer-gewalttaten-anheuern-a5239989.html,STOCKHOLM,UNKNOWN,46,7.0,-7.42424242424243
2025-09-09,https://hungarytoday.hu/budapest-tops-eu-capitals-for-cheapest-utility-bills-up-to-a-point/,STOCKHOLM,UNKNOWN,130,-4.4,-1.0752688172043
2025-09-09,https://www.elpuntocritico.com/vida-y-estilo/286-espectaculos/217535-a-e-estrena-el-impactante-drama-policial-codigo-100,STOCKHOLM,UNKNOWN,190,-10.0,-4.61538461538461
2025-09-09,https://www.aftonbladet.se/nyheter/a/Oo4oJb/undergraver-allas-framtid-svenska-miljarder-satsas-pa-norsk-olja,STOCKHOLM,UNKNOWN,60,6.0,-0.30674846625767
2025-09-09,https://oilreview.kiev.ua/2025/09/09/aramco-znizhuye-cini-na-zhovtnevi-postachannya-shho-ce-oznachaye-dlya-azi%D1%97-yevropi-ta-ssha/,STOCKHOLM,UNKNOWN,51,3.4,1.10318365705729
2025-09-09,https://www.panarmenian.net/eng/news/325869/,ARMENIA,STOCKHOLM,30,4.0,-2.96296296296297
2025-09-09,https://www.panarmenian.net/eng/news/325877/,ARMENIA,STOCKHOLM,20,3.0,-0.23094688221709
2025-09-09,https://www.golosarmenii.am/%D0%B2-%D0%B0%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D0%B8-%D0%BA%D1%80%D0%B8%D0%B7%D0%B8%D1%81-%D0%BF%D1%80%D0%B0%D0%B2%D0%B0-%D0%B4%D0%B0%D0%B6%D0%B5-%D0%B2-%D1%81%D0%BE%D0%BC%D0%B0%D0%BB%D0%B8-%D0%BD%D0%B5/,ARMENIAN,STOCKHOLM,10,0.0,-4.13333333333333
2025-09-09,https://www.romatoday.it/eventi/pizza-fest-eataly-ostiense-11-21-settembre-2025.html,STOCKHOLM,ITALY,20,3.0,3.28767123287671
2025-09-09,https://www.romatoday.it/eventi/pizza-fest-eataly-ostiense-11-21-settembre-2025.html,STOCKHOLM,ITALY,51,3.4,3.28767123287671
2025-09-09,https://www.aftonbladet.se/nyheter/a/Oo4oJb/undergraver-allas-framtid-svenska-miljarder-satsas-pa-norsk-olja,STOCKHOLM,SWEDEN,60,6.0,-0.30674846625767
2025-09-09,https://www.klikk.no/foreldre/henriette-har-to-sett-med-tvillinger-trodde-det-var-en-spok-7555313,UNKNOWN,STOCKHOLM,42,1.9,-1.78901912399753
2025-09-09,https://www.gp.se/nyheter/sverige/polisen-ingen-ny-valdsvag.ed1d64d7-c6ed-56df-a1fa-94360570f1a2,MALE,STOCKHOLM,193,-10.0,-10.2204408817635
2025-09-09,https://www.aftonbladet.se/nyheter/a/73WVV4/polisen-ingen-ny-valdsvag,MALE,STOCKHOLM,193,-10.0,-10.0656455142232
2025-09-09,https://www.dezeen.com/2025/09/09/gustaf-westman-debut-tableware-collection-ikea/,STOCKHOLM,DEALER,111,-2.0,2.80373831775701
2025-09-09,https://www.thelocal.se/20250909/if-you-want-to-build-a-future-here-welcome-to-sweden,PARLIAMENTARIAN,STOCKHOLM,874,10.0,0.29615004935835
2025-09-09,https://www.nettavisen.no/okonomi/de-viktigste-sakene-om-norsk-okonomi-og-avisene-tirsdag-9-september-2025/s/5-95-2608031,INVESTOR,STOCKHOLM,42,1.9,-0.68965517241379
2025-09-09,https://www.nettavisen.no/okonomi/de-viktigste-sakene-om-norsk-okonomi-og-avisene-tirsdag-9-september-2025/s/5-95-2608031,STOCKHOLM,INVESTOR,43,2.8,-0.68965517241379
2025-09-09,https://www.therakyatpost.com/living/2025/09/09/swedish-man-opens-ice-kacang-stall-in-stockholm-after-tasting-it-here/,UNKNOWN,STOCKHOLM,42,1.9,-0.52356020942409
2025-09-09,https://www.marketscreener.com/news/lannebo-fonder-joins-axfood-s-nomination-committee-odin-fonder-steps-down-ce7d59dfdd80f222,UNKNOWN,STOCKHOLM,36,4.0,6.66666666666667
2025-09-09,https://www.mudgeeguardian.com.au/story/9052781/michelin-approved-bep-cuon-wows-with-affordable-vietnamese-cuisine/,SYDNEY,STOCKHOLM,43,2.8,4.41176470588235
2025-09-09,https://www.mudgeeguardian.com.au/story/9052781/michelin-approved-bep-cuon-wows-with-affordable-vietnamese-cuisine/,STOCKHOLM,SYDNEY,42,1.9,4.41176470588235
2025-09-09,https://www.epochtimes.de/politik/ausland/auch-junge-maedchen-lassen-sich-in-schweden-zunehmend-fuer-gewalttaten-anheuern-a5239989.html,UNKNOWN,STOCKHOLM,46,7.0,-7.42424242424243
2025-09-09,https://www.helsinkitimes.fi/world-int/27877-data-breach-hits-40-000-stockholm-city-employees.html,EMPLOYEE,STOCKHOLM,36,4.0,-6.89655172413793
